Image,Method,Model,Category,Label,Precision,Recall
model,claw,mature,juvenile,0.5,0.26666666666666666
model,arm,mature,juvenile,0.5294117647058824,0.5
model,body,mature,juvenile,0.8888888888888888,0.8888888888888888
model,head,mature,juvenile,0.5714285714285714,0.5714285714285714
graph,claw,mature,juvenile,0.5,0.26666666666666666
graph,arm,mature,juvenile,0.47058823529411764,0.4444444444444444
graph,body,mature,juvenile,0.8888888888888888,0.8888888888888888
graph,head,mature,juvenile,0.7142857142857143,0.7142857142857143
model,claw,mature,mature,1.0,0.5555555555555556
model,arm,mature,mature,0.6666666666666666,0.4
model,body,mature,mature,1.0,1.0
model,head,mature,mature,0.4,0.4
graph,claw,mature,mature,1.0,0.5555555555555556
graph,arm,mature,mature,0.6666666666666666,0.4
graph,body,mature,mature,1.0,1.0
graph,head,mature,mature,0.4,0.4
model,tail,juvenile,juvenile,1.0,1.0
model,arm,juvenile,juvenile,0.9230769230769231,0.6
model,body,juvenile,juvenile,1.0,1.0
model,head,juvenile,juvenile,1.0,1.0
model,claw,juvenile,juvenile,0.8,0.4444444444444444
graph,claw,juvenile,juvenile,0.8,0.4444444444444444
graph,arm,juvenile,juvenile,0.9230769230769231,0.6
graph,body,juvenile,juvenile,1.0,1.0
graph,head,juvenile,juvenile,1.0,1.0
model,tail,juvenile,mature,1.0,1.0
model,arm,juvenile,mature,0.8571428571428571,0.6
model,body,juvenile,mature,1.0,1.0
model,head,juvenile,mature,0.4,0.4
model,claw,juvenile,mature,0.5,0.25
graph,claw,juvenile,mature,0.5,0.25
graph,arm,juvenile,mature,0.8571428571428571,0.6
graph,body,juvenile,mature,1.0,1.0
graph,head,juvenile,mature,0.4,0.4
